,PRCP,SNWD,TAVG,TMAX,TMIN,century,date,month,month_no,year
318,0.0,,4.6,5.9,3.4,18,1881-11-15,1881-11-01,11,1881-01-01
319,0.0,,5.0,6.6,4.4,18,1881-11-16,1881-11-01,11,1881-01-01
320,0.0,,6.2,7.5,2.3,18,1881-11-17,1881-11-01,11,1881-01-01
321,0.0,,4.0,6.7,-1.6,18,1881-11-18,1881-11-01,11,1881-01-01
322,0.0,,-2.5,2.3,-7.8,18,1881-11-19,1881-11-01,11,1881-01-01
323,0.0,,-4.4,-2.6,-7.6,18,1881-11-20,1881-11-01,11,1881-01-01
324,2.6,,0.6,2.2,-4.3,18,1881-11-21,1881-11-01,11,1881-01-01
325,0.3,,0.3,1.4,-0.8,18,1881-11-22,1881-11-01,11,1881-01-01
326,0.3,,1.9,3.1,0.3,18,1881-11-23,1881-11-01,11,1881-01-01
327,0.0,,4.5,5.7,1.7,18,1881-11-24,1881-11-01,11,1881-01-01
328,0.0,,2.1,5.3,-2.2,18,1881-11-25,1881-11-01,11,1881-01-01
329,0.0,,0.7,4.2,-1.8,18,1881-11-26,1881-11-01,11,1881-01-01
330,0.0,,-0.7,0.0,-1.5,18,1881-11-27,1881-11-01,11,1881-01-01
331,0.0,,0.8,1.4,-1.1,18,1881-11-28,1881-11-01,11,1881-01-01
332,0.0,,-0.7,0.4,-1.2,18,1881-11-29,1881-11-01,11,1881-01-01
333,0.0,,-0.7,-0.3,-2.0,18,1881-11-30,1881-11-01,11,1881-01-01
334,0.0,,-2.1,-0.8,-2.5,18,1881-12-01,1881-12-01,12,1881-01-01
335,0.0,,-2.4,-2.1,-5.7,18,1881-12-02,1881-12-01,12,1881-01-01
336,0.0,,-3.6,-2.5,-6.8,18,1881-12-03,1881-12-01,12,1881-01-01
337,0.0,,-5.4,-2.3,-7.3,18,1881-12-04,1881-12-01,12,1881-01-01
338,0.0,,-5.3,-2.2,-8.3,18,1881-12-05,1881-12-01,12,1881-01-01
339,0.0,,-7.7,-5.8,-8.5,18,1881-12-06,1881-12-01,12,1881-01-01
340,0.7,,-5.3,-4.3,-7.6,18,1881-12-07,1881-12-01,12,1881-01-01
341,0.0,,-4.4,-2.8,-6.6,18,1881-12-08,1881-12-01,12,1881-01-01
342,1.2,,-3.7,-3.3,-6.7,18,1881-12-09,1881-12-01,12,1881-01-01
343,0.7,,-4.7,-2.7,-5.5,18,1881-12-10,1881-12-01,12,1881-01-01
344,0.0,,-3.6,-3.0,-5.7,18,1881-12-11,1881-12-01,12,1881-01-01
345,0.6,,-2.8,-1.8,-4.7,18,1881-12-12,1881-12-01,12,1881-01-01
346,0.0,,-4.6,-3.7,-6.2,18,1881-12-13,1881-12-01,12,1881-01-01
347,0.0,,-7.3,-4.3,-16.4,18,1881-12-14,1881-12-01,12,1881-01-01
348,0.0,,-14.3,-11.6,-17.0,18,1881-12-15,1881-12-01,12,1881-01-01
349,0.0,,-12.8,-10.3,-16.9,18,1881-12-16,1881-12-01,12,1881-01-01
350,0.0,,-14.2,-10.9,-17.4,18,1881-12-17,1881-12-01,12,1881-01-01
351,0.0,,-15.3,-13.7,-17.2,18,1881-12-18,1881-12-01,12,1881-01-01
352,0.0,,-6.8,-6.7,-14.7,18,1881-12-19,1881-12-01,12,1881-01-01
353,1.9,,-4.8,-3.3,-6.4,18,1881-12-20,1881-12-01,12,1881-01-01
354,20.5,,-2.3,-1.6,-6.1,18,1881-12-21,1881-12-01,12,1881-01-01
355,1.4,,-1.4,-0.9,-3.1,18,1881-12-22,1881-12-01,12,1881-01-01
356,0.0,,-0.9,1.0,-5.4,18,1881-12-23,1881-12-01,12,1881-01-01
357,0.0,,-3.9,-1.3,-7.2,18,1881-12-24,1881-12-01,12,1881-01-01
358,0.0,,-7.2,-4.8,-11.2,18,1881-12-25,1881-12-01,12,1881-01-01
359,0.0,,-6.7,-4.3,-11.1,18,1881-12-26,1881-12-01,12,1881-01-01
360,0.5,,-1.0,-0.1,-6.2,18,1881-12-27,1881-12-01,12,1881-01-01
361,0.0,,1.8,2.1,0.1,18,1881-12-28,1881-12-01,12,1881-01-01
362,0.0,,0.6,2.1,-0.2,18,1881-12-29,1881-12-01,12,1881-01-01
363,0.0,,0.8,0.9,0.7,18,1881-12-30,1881-12-01,12,1881-01-01
364,0.0,,0.7,1.9,-3.0,18,1881-12-31,1881-12-01,12,1881-01-01
365,0.0,,-3.0,-0.1,-5.0,18,1882-01-01,1882-01-01,1,1882-01-01
366,0.0,,-4.4,-3.3,-4.8,18,1882-01-02,1882-01-01,1,1882-01-01
367,0.0,,-3.4,-2.4,-4.4,18,1882-01-03,1882-01-01,1,1882-01-01
368,0.0,,-2.5,0.0,-4.2,18,1882-01-04,1882-01-01,1,1882-01-01
369,0.0,,0.6,1.5,-0.4,18,1882-01-05,1882-01-01,1,1882-01-01
370,0.0,,0.2,0.9,-0.3,18,1882-01-06,1882-01-01,1,1882-01-01
371,0.0,,2.8,4.1,0.9,18,1882-01-07,1882-01-01,1,1882-01-01
372,5.1,,1.8,2.3,-1.2,18,1882-01-08,1882-01-01,1,1882-01-01
373,0.0,,0.5,2.6,-0.6,18,1882-01-09,1882-01-01,1,1882-01-01
374,0.1,,0.4,1.9,-0.3,18,1882-01-10,1882-01-01,1,1882-01-01
375,0.8,,1.4,1.6,0.1,18,1882-01-11,1882-01-01,1,1882-01-01
376,0.4,,0.7,1.5,-3.5,18,1882-01-12,1882-01-01,1,1882-01-01
377,0.0,,-5.6,-3.9,-11.7,18,1882-01-13,1882-01-01,1,1882-01-01
378,0.0,,-10.4,-7.8,-12.0,18,1882-01-14,1882-01-01,1,1882-01-01
379,0.1,,-5.6,-1.5,-11.4,18,1882-01-15,1882-01-01,1,1882-01-01
380,0.0,,-1.0,1.2,-4.7,18,1882-01-16,1882-01-01,1,1882-01-01
381,0.0,,-3.5,-3.2,-5.6,18,1882-01-17,1882-01-01,1,1882-01-01
382,0.0,,-1.0,0.6,-3.5,18,1882-01-18,1882-01-01,1,1882-01-01
383,0.0,,0.5,2.4,-1.3,18,1882-01-19,1882-01-01,1,1882-01-01
384,0.0,,0.7,0.7,0.2,18,1882-01-20,1882-01-01,1,1882-01-01
385,0.1,,0.6,0.7,-0.6,18,1882-01-21,1882-01-01,1,1882-01-01
386,0.2,,0.9,1.0,-4.8,18,1882-01-22,1882-01-01,1,1882-01-01
387,0.0,,-1.4,1.1,-4.7,18,1882-01-23,1882-01-01,1,1882-01-01
388,0.0,,-0.4,0.2,-1.3,18,1882-01-24,1882-01-01,1,1882-01-01
389,0.4,,1.0,1.0,-0.4,18,1882-01-25,1882-01-01,1,1882-01-01
390,0.0,,2.3,2.4,-0.4,18,1882-01-26,1882-01-01,1,1882-01-01
391,0.0,,0.1,2.1,-3.1,18,1882-01-27,1882-01-01,1,1882-01-01
392,0.0,,-1.8,-1.4,-3.1,18,1882-01-28,1882-01-01,1,1882-01-01
393,0.0,,-1.4,-0.7,-2.4,18,1882-01-29,1882-01-01,1,1882-01-01
394,0.0,,-2.0,-0.1,-7.8,18,1882-01-30,1882-01-01,1,1882-01-01
395,0.5,,-8.9,-5.0,-11.1,18,1882-01-31,1882-01-01,1,1882-01-01
396,0.0,,-9.6,-8.6,-11.0,18,1882-02-01,1882-02-01,2,1882-01-01
397,0.0,,-3.2,-2.5,-9.8,18,1882-02-02,1882-02-01,2,1882-01-01
398,0.0,,-4.9,-3.4,-9.2,18,1882-02-03,1882-02-01,2,1882-01-01
399,0.0,,-6.4,-4.5,-9.2,18,1882-02-04,1882-02-01,2,1882-01-01
400,0.0,,-5.2,-4.4,-6.6,18,1882-02-05,1882-02-01,2,1882-01-01
401,0.2,,-2.8,-2.0,-4.3,18,1882-02-06,1882-02-01,2,1882-01-01
402,0.7,,-5.4,-2.2,-15.7,18,1882-02-07,1882-02-01,2,1882-01-01
403,0.0,,-13.8,-7.4,-16.4,18,1882-02-08,1882-02-01,2,1882-01-01
404,3.3,,-11.7,-9.1,-16.1,18,1882-02-09,1882-02-01,2,1882-01-01
405,0.7,,0.0,1.3,-9.0,18,1882-02-10,1882-02-01,2,1882-01-01
406,0.2,,0.0,0.4,-1.6,18,1882-02-11,1882-02-01,2,1882-01-01
407,0.0,,-1.8,-0.6,-3.6,18,1882-02-12,1882-02-01,2,1882-01-01
408,0.0,,-2.7,-0.3,-6.6,18,1882-02-13,1882-02-01,2,1882-01-01
409,0.0,,-1.1,2.5,-6.5,18,1882-02-14,1882-02-01,2,1882-01-01
410,0.7,,2.1,6.0,0.3,18,1882-02-15,1882-02-01,2,1882-01-01
411,0.0,,1.6,4.0,-4.6,18,1882-02-16,1882-02-01,2,1882-01-01
412,0.8,,-0.3,1.9,-4.5,18,1882-02-17,1882-02-01,2,1882-01-01
413,0.0,,-0.2,1.0,-6.0,18,1882-02-18,1882-02-01,2,1882-01-01
414,0.9,,-2.6,-0.2,-5.9,18,1882-02-19,1882-02-01,2,1882-01-01
415,0.0,,0.6,2.4,-4.6,18,1882-02-20,1882-02-01,2,1882-01-01
416,2.0,,-1.3,0.6,-7.9,18,1882-02-21,1882-02-01,2,1882-01-01
417,1.0,,-7.8,-0.4,-8.9,18,1882-02-22,1882-02-01,2,1882-01-01
418,0.0,,0.8,4.1,-8.8,18,1882-02-23,1882-02-01,2,1882-01-01
419,0.0,,-0.6,1.6,-4.0,18,1882-02-24,1882-02-01,2,1882-01-01
420,0.0,,0.9,3.8,-3.7,18,1882-02-25,1882-02-01,2,1882-01-01
421,0.0,,3.1,5.9,-0.7,18,1882-02-26,1882-02-01,2,1882-01-01
422,0.0,,1.5,4.4,-0.7,18,1882-02-27,1882-02-01,2,1882-01-01
423,0.0,,3.8,7.5,0.6,18,1882-02-28,1882-02-01,2,1882-01-01
424,0.9,,4.4,6.5,1.9,18,1882-03-01,1882-03-01,3,1882-01-01
425,0.0,,3.7,6.8,2.0,18,1882-03-02,1882-03-01,3,1882-01-01
426,13.0,,4.8,9.4,1.4,18,1882-03-03,1882-03-01,3,1882-01-01
427,18.2,,2.8,5.4,-0.1,18,1882-03-04,1882-03-01,3,1882-01-01
428,2.4,,3.3,6.0,-0.1,18,1882-03-05,1882-03-01,3,1882-01-01
429,0.0,,3.9,7.7,0.8,18,1882-03-06,1882-03-01,3,1882-01-01
430,0.1,,4.8,10.8,-3.7,18,1882-03-07,1882-03-01,3,1882-01-01
431,0.0,,-0.3,1.7,-3.9,18,1882-03-08,1882-03-01,3,1882-01-01
432,1.0,,6.1,8.8,1.8,18,1882-03-09,1882-03-01,3,1882-01-01
433,0.0,,4.4,7.4,1.6,18,1882-03-10,1882-03-01,3,1882-01-01
434,1.9,,7.8,10.0,3.0,18,1882-03-11,1882-03-01,3,1882-01-01
435,2.2,,3.7,7.0,-1.7,18,1882-03-12,1882-03-01,3,1882-01-01
436,0.0,,1.3,5.3,-1.8,18,1882-03-13,1882-03-01,3,1882-01-01
437,1.4,,3.9,6.8,-1.1,18,1882-03-14,1882-03-01,3,1882-01-01
438,0.2,,4.5,9.6,-1.0,18,1882-03-15,1882-03-01,3,1882-01-01
439,0.0,,5.7,9.1,2.4,18,1882-03-16,1882-03-01,3,1882-01-01
440,3.0,,5.9,7.9,-4.8,18,1882-03-17,1882-03-01,3,1882-01-01
441,0.2,,-3.2,2.2,-5.7,18,1882-03-18,1882-03-01,3,1882-01-01
442,0.0,,-2.4,0.7,-5.3,18,1882-03-19,1882-03-01,3,1882-01-01
443,0.0,,5.4,10.1,-2.5,18,1882-03-20,1882-03-01,3,1882-01-01
444,0.0,,7.3,12.6,1.1,18,1882-03-21,1882-03-01,3,1882-01-01
445,0.0,,7.2,12.0,-0.1,18,1882-03-22,1882-03-01,3,1882-01-01
446,0.0,,5.3,10.1,0.1,18,1882-03-23,1882-03-01,3,1882-01-01
447,0.0,,4.9,10.0,0.2,18,1882-03-24,1882-03-01,3,1882-01-01
448,0.0,,6.8,13.3,0.7,18,1882-03-25,1882-03-01,3,1882-01-01
449,0.0,,5.5,8.2,0.8,18,1882-03-26,1882-03-01,3,1882-01-01
450,0.0,,5.4,9.6,0.5,18,1882-03-27,1882-03-01,3,1882-01-01
451,0.0,,6.0,9.5,0.4,18,1882-03-28,1882-03-01,3,1882-01-01
452,2.4,,4.7,7.4,0.8,18,1882-03-29,1882-03-01,3,1882-01-01
453,0.4,,5.9,9.6,1.1,18,1882-03-30,1882-03-01,3,1882-01-01
454,0.5,,9.7,14.2,5.7,18,1882-03-31,1882-03-01,3,1882-01-01
455,0.1,,11.9,17.0,9.1,18,1882-04-01,1882-04-01,4,1882-01-01
456,0.2,,11.8,18.5,4.4,18,1882-04-02,1882-04-01,4,1882-01-01
457,0.0,,5.7,7.5,3.2,18,1882-04-03,1882-04-01,4,1882-01-01
458,0.0,,4.3,6.1,-2.1,18,1882-04-04,1882-04-01,4,1882-01-01
459,0.2,,-1.8,3.0,-4.8,18,1882-04-05,1882-04-01,4,1882-01-01
460,0.0,,-0.8,2.0,-4.8,18,1882-04-06,1882-04-01,4,1882-01-01
461,1.8,,1.0,4.2,-3.4,18,1882-04-07,1882-04-01,4,1882-01-01
462,0.6,,-0.8,1.1,-3.6,18,1882-04-08,1882-04-01,4,1882-01-01
463,0.0,,0.8,3.7,-2.1,18,1882-04-09,1882-04-01,4,1882-01-01
464,0.0,,1.6,6.3,-2.2,18,1882-04-10,1882-04-01,4,1882-01-01
465,0.0,,3.6,7.0,-1.3,18,1882-04-11,1882-04-01,4,1882-01-01
466,0.0,,4.1,7.3,0.3,18,1882-04-12,1882-04-01,4,1882-01-01
467,0.0,,7.3,11.7,0.3,18,1882-04-13,1882-04-01,4,1882-01-01
468,3.0,,2.8,6.8,-0.1,18,1882-04-14,1882-04-01,4,1882-01-01
469,0.0,,6.6,13.7,0.2,18,1882-04-15,1882-04-01,4,1882-01-01
470,0.4,,15.2,20.4,7.3,18,1882-04-16,1882-04-01,4,1882-01-01
471,0.0,,10.0,15.0,6.6,18,1882-04-17,1882-04-01,4,1882-01-01
472,0.4,,8.9,13.8,4.8,18,1882-04-18,1882-04-01,4,1882-01-01
473,4.4,,7.0,8.5,2.2,18,1882-04-19,1882-04-01,4,1882-01-01
474,0.3,,7.6,12.8,1.6,18,1882-04-20,1882-04-01,4,1882-01-01
475,0.0,,8.7,14.3,2.1,18,1882-04-21,1882-04-01,4,1882-01-01
476,1.1,,10.2,14.2,5.7,18,1882-04-22,1882-04-01,4,1882-01-01
477,0.0,,13.1,17.1,5.3,18,1882-04-23,1882-04-01,4,1882-01-01
478,0.0,,11.6,15.2,2.5,18,1882-04-24,1882-04-01,4,1882-01-01
479,0.0,,9.1,12.8,2.6,18,1882-04-25,1882-04-01,4,1882-01-01
480,0.3,,10.8,14.5,6.4,18,1882-04-26,1882-04-01,4,1882-01-01
481,0.0,,13.2,18.9,7.2,18,1882-04-27,1882-04-01,4,1882-01-01
482,0.0,,17.3,22.4,9.5,18,1882-04-28,1882-04-01,4,1882-01-01
483,0.0,,17.2,22.6,10.4,18,1882-04-29,1882-04-01,4,1882-01-01
484,0.0,,18.9,22.5,11.0,18,1882-04-30,1882-04-01,4,1882-01-01
485,0.0,,19.6,23.9,11.1,18,1882-05-01,1882-05-01,5,1882-01-01
486,0.0,,17.1,20.2,11.9,18,1882-05-02,1882-05-01,5,1882-01-01
487,0.0,,18.1,20.4,12.1,18,1882-05-03,1882-05-01,5,1882-01-01
488,0.0,,16.8,21.4,9.6,18,1882-05-04,1882-05-01,5,1882-01-01
489,0.0,,16.0,20.3,9.8,18,1882-05-05,1882-05-01,5,1882-01-01
490,0.0,,19.6,24.7,11.7,18,1882-05-06,1882-05-01,5,1882-01-01
491,0.0,,21.0,26.4,12.5,18,1882-05-07,1882-05-01,5,1882-01-01
492,0.0,,20.5,25.7,12.5,18,1882-05-08,1882-05-01,5,1882-01-01
493,0.0,,20.6,25.5,12.0,18,1882-05-09,1882-05-01,5,1882-01-01
494,0.0,,12.5,19.2,4.5,18,1882-05-10,1882-05-01,5,1882-01-01
495,0.0,,7.9,10.2,2.1,18,1882-05-11,1882-05-01,5,1882-01-01
496,0.0,,8.6,13.2,2.2,18,1882-05-12,1882-05-01,5,1882-01-01
497,0.0,,11.9,15.6,5.0,18,1882-05-13,1882-05-01,5,1882-01-01
498,2.0,,8.4,12.2,1.4,18,1882-05-14,1882-05-01,5,1882-01-01
499,0.0,,10.4,14.7,1.5,18,1882-05-15,1882-05-01,5,1882-01-01
500,8.4,,9.4,11.8,6.1,18,1882-05-16,1882-05-01,5,1882-01-01
501,4.6,,8.8,10.6,6.6,18,1882-05-17,1882-05-01,5,1882-01-01
502,1.5,,11.6,15.6,7.9,18,1882-05-18,1882-05-01,5,1882-01-01
503,8.5,,9.6,11.6,8.1,18,1882-05-19,1882-05-01,5,1882-01-01
504,5.4,,14.4,18.3,9.6,18,1882-05-20,1882-05-01,5,1882-01-01
505,11.7,,16.2,21.4,13.6,18,1882-05-21,1882-05-01,5,1882-01-01
506,0.2,,16.0,19.4,9.9,18,1882-05-22,1882-05-01,5,1882-01-01
507,0.0,,15.3,20.2,10.2,18,1882-05-23,1882-05-01,5,1882-01-01
508,0.0,,17.7,21.1,11.0,18,1882-05-24,1882-05-01,5,1882-01-01
509,0.0,,18.6,21.7,11.1,18,1882-05-25,1882-05-01,5,1882-01-01
510,0.5,,18.1,21.6,12.8,18,1882-05-26,1882-05-01,5,1882-01-01
511,0.0,,20.5,25.8,14.1,18,1882-05-27,1882-05-01,5,1882-01-01
512,0.0,,21.1,27.3,13.5,18,1882-05-28,1882-05-01,5,1882-01-01
513,0.0,,20.7,25.1,13.7,18,1882-05-29,1882-05-01,5,1882-01-01
514,0.0,,21.0,24.1,14.8,18,1882-05-30,1882-05-01,5,1882-01-01
515,0.0,,22.5,26.8,11.8,18,1882-05-31,1882-05-01,5,1882-01-01
516,9.2,,14.8,20.1,9.3,18,1882-06-01,1882-06-01,6,1882-01-01
517,8.5,,12.7,15.8,7.7,18,1882-06-02,1882-06-01,6,1882-01-01
518,0.7,,9.5,12.0,8.1,18,1882-06-03,1882-06-01,6,1882-01-01
519,0.0,,11.6,15.6,7.6,18,1882-06-04,1882-06-01,6,1882-01-01
520,0.0,,16.1,19.5,8.2,18,1882-06-05,1882-06-01,6,1882-01-01
521,0.0,,18.6,23.2,10.3,18,1882-06-06,1882-06-01,6,1882-01-01
522,0.0,,20.9,25.2,12.8,18,1882-06-07,1882-06-01,6,1882-01-01
523,0.0,,23.2,28.4,15.0,18,1882-06-08,1882-06-01,6,1882-01-01
524,0.0,,23.1,27.3,14.5,18,1882-06-09,1882-06-01,6,1882-01-01
525,1.0,,21.7,28.2,14.5,18,1882-06-10,1882-06-01,6,1882-01-01
526,6.8,,20.4,24.4,14.2,18,1882-06-11,1882-06-01,6,1882-01-01
527,12.4,,13.6,18.3,9.7,18,1882-06-12,1882-06-01,6,1882-01-01
528,0.0,,15.2,18.8,9.7,18,1882-06-13,1882-06-01,6,1882-01-01
529,0.5,,16.9,20.9,11.1,18,1882-06-14,1882-06-01,6,1882-01-01
530,0.0,,14.0,17.1,8.6,18,1882-06-15,1882-06-01,6,1882-01-01
531,1.0,,15.0,20.2,7.6,18,1882-06-16,1882-06-01,6,1882-01-01
532,17.1,,14.5,20.4,7.8,18,1882-06-17,1882-06-01,6,1882-01-01
533,5.9,,13.8,18.3,10.2,18,1882-06-18,1882-06-01,6,1882-01-01
534,0.0,,17.6,21.6,12.8,18,1882-06-19,1882-06-01,6,1882-01-01
535,4.7,,16.8,19.4,13.4,18,1882-06-20,1882-06-01,6,1882-01-01
536,0.5,,16.8,18.7,14.8,18,1882-06-21,1882-06-01,6,1882-01-01
537,0.0,,17.2,20.2,12.9,18,1882-06-22,1882-06-01,6,1882-01-01
538,0.0,,17.3,19.8,12.7,18,1882-06-23,1882-06-01,6,1882-01-01
539,18.1,,14.9,19.3,12.4,18,1882-06-24,1882-06-01,6,1882-01-01
540,5.9,,14.4,18.2,10.0,18,1882-06-25,1882-06-01,6,1882-01-01
541,4.5,,14.5,18.3,13.2,18,1882-06-26,1882-06-01,6,1882-01-01
542,3.2,,19.2,24.7,15.2,18,1882-06-27,1882-06-01,6,1882-01-01
543,0.0,,21.5,27.3,14.5,18,1882-06-28,1882-06-01,6,1882-01-01
544,2.6,,18.8,23.7,12.1,18,1882-06-29,1882-06-01,6,1882-01-01
545,0.0,,18.2,22.5,11.9,18,1882-06-30,1882-06-01,6,1882-01-01
546,17.9,,17.6,23.7,12.0,18,1882-07-01,1882-07-01,7,1882-01-01
547,21.8,,13.4,16.9,11.4,18,1882-07-02,1882-07-01,7,1882-01-01
548,35.9,,14.2,16.7,12.9,18,1882-07-03,1882-07-01,7,1882-01-01
549,0.9,,13.4,14.4,12.9,18,1882-07-04,1882-07-01,7,1882-01-01
550,0.0,,18.3,21.7,12.6,18,1882-07-05,1882-07-01,7,1882-01-01
551,0.3,,20.4,24.9,13.5,18,1882-07-06,1882-07-01,7,1882-01-01
552,1.4,,18.3,22.0,13.1,18,1882-07-07,1882-07-01,7,1882-01-01
553,0.0,,22.0,26.9,13.4,18,1882-07-08,1882-07-01,7,1882-01-01
554,0.0,,27.6,32.4,19.4,18,1882-07-09,1882-07-01,7,1882-01-01
555,0.0,,29.5,34.2,21.3,18,1882-07-10,1882-07-01,7,1882-01-01
556,1.6,,23.4,30.1,13.4,18,1882-07-11,1882-07-01,7,1882-01-01
557,0.0,,19.3,23.0,13.2,18,1882-07-12,1882-07-01,7,1882-01-01
558,0.0,,21.6,24.8,14.5,18,1882-07-13,1882-07-01,7,1882-01-01
559,0.6,,18.7,23.5,15.0,18,1882-07-14,1882-07-01,7,1882-01-01
560,0.2,,24.2,28.6,18.9,18,1882-07-15,1882-07-01,7,1882-01-01
561,1.1,,21.6,25.9,19.3,18,1882-07-16,1882-07-01,7,1882-01-01
562,0.3,,21.9,26.4,18.4,18,1882-07-17,1882-07-01,7,1882-01-01
563,0.0,,24.7,29.3,18.1,18,1882-07-18,1882-07-01,7,1882-01-01
564,0.0,,26.8,30.6,19.8,18,1882-07-19,1882-07-01,7,1882-01-01
565,0.0,,25.7,30.4,19.8,18,1882-07-20,1882-07-01,7,1882-01-01
566,0.0,,27.3,31.6,21.1,18,1882-07-21,1882-07-01,7,1882-01-01
567,0.0,,27.5,31.9,21.3,18,1882-07-22,1882-07-01,7,1882-01-01
568,0.0,,25.6,29.9,19.9,18,1882-07-23,1882-07-01,7,1882-01-01
569,0.0,,26.2,30.3,20.1,18,1882-07-24,1882-07-01,7,1882-01-01
570,0.0,,27.2,31.7,20.8,18,1882-07-25,1882-07-01,7,1882-01-01
571,0.0,,27.5,32.3,20.8,18,1882-07-26,1882-07-01,7,1882-01-01
572,0.0,,28.7,33.0,22.0,18,1882-07-27,1882-07-01,7,1882-01-01
573,0.0,,29.3,33.8,22.5,18,1882-07-28,1882-07-01,7,1882-01-01
574,0.0,,28.2,33.4,20.5,18,1882-07-29,1882-07-01,7,1882-01-01
575,0.0,,27.2,33.0,20.5,18,1882-07-30,1882-07-01,7,1882-01-01
576,0.0,,25.5,31.0,16.2,18,1882-07-31,1882-07-01,7,1882-01-01
577,0.0,,22.0,26.2,14.2,18,1882-08-01,1882-08-01,8,1882-01-01
578,0.0,,19.8,23.5,14.5,18,1882-08-02,1882-08-01,8,1882-01-01
579,0.0,,22.2,24.9,15.8,18,1882-08-03,1882-08-01,8,1882-01-01
580,1.8,,21.2,26.7,13.1,18,1882-08-04,1882-08-01,8,1882-01-01
581,0.0,,15.8,20.5,11.1,18,1882-08-05,1882-08-01,8,1882-01-01
582,0.0,,14.5,19.0,8.6,18,1882-08-06,1882-08-01,8,1882-01-01
583,0.0,,15.3,17.9,8.8,18,1882-08-07,1882-08-01,8,1882-01-01
584,2.1,,13.3,16.5,9.9,18,1882-08-08,1882-08-01,8,1882-01-01
585,0.0,,14.7,19.7,9.7,18,1882-08-09,1882-08-01,8,1882-01-01
586,0.0,,17.8,23.7,10.5,18,1882-08-10,1882-08-01,8,1882-01-01
587,0.0,,20.1,24.4,13.7,18,1882-08-11,1882-08-01,8,1882-01-01
588,0.0,,22.0,26.9,14.0,18,1882-08-12,1882-08-01,8,1882-01-01
589,1.4,,24.2,27.9,17.7,18,1882-08-13,1882-08-01,8,1882-01-01
590,10.6,,22.2,28.2,14.7,18,1882-08-14,1882-08-01,8,1882-01-01
591,1.2,,21.7,26.1,14.7,18,1882-08-15,1882-08-01,8,1882-01-01
592,0.0,,20.7,23.3,15.0,18,1882-08-16,1882-08-01,8,1882-01-01
593,0.4,,19.1,22.1,15.0,18,1882-08-17,1882-08-01,8,1882-01-01
594,12.4,,19.8,25.0,16.3,18,1882-08-18,1882-08-01,8,1882-01-01
595,7.0,,17.9,19.7,15.8,18,1882-08-19,1882-08-01,8,1882-01-01
596,6.2,,16.9,19.6,12.0,18,1882-08-20,1882-08-01,8,1882-01-01
597,5.2,,17.1,20.7,12.4,18,1882-08-21,1882-08-01,8,1882-01-01
598,11.5,,19.9,25.5,13.6,18,1882-08-22,1882-08-01,8,1882-01-01
599,13.2,,12.2,17.7,11.1,18,1882-08-23,1882-08-01,8,1882-01-01
600,0.0,,16.6,21.0,11.1,18,1882-08-24,1882-08-01,8,1882-01-01
601,0.0,,20.4,24.7,14.3,18,1882-08-25,1882-08-01,8,1882-01-01
602,0.0,,18.5,21.4,15.3,18,1882-08-26,1882-08-01,8,1882-01-01
603,0.0,,21.9,27.3,15.9,18,1882-08-27,1882-08-01,8,1882-01-01
604,2.7,,22.2,28.5,13.0,18,1882-08-28,1882-08-01,8,1882-01-01
605,0.0,,16.2,20.4,12.5,18,1882-08-29,1882-08-01,8,1882-01-01
606,0.0,,19.1,23.8,12.8,18,1882-08-30,1882-08-01,8,1882-01-01
607,1.2,,14.2,19.4,10.7,18,1882-08-31,1882-08-01,8,1882-01-01
608,0.0,,14.3,19.0,9.2,18,1882-09-01,1882-09-01,9,1882-01-01
609,0.0,,14.4,18.3,9.6,18,1882-09-02,1882-09-01,9,1882-01-01
610,0.0,,16.9,22.1,11.4,18,1882-09-03,1882-09-01,9,1882-01-01
611,0.0,,18.4,23.2,13.3,18,1882-09-04,1882-09-01,9,1882-01-01
612,0.0,,19.5,23.7,14.0,18,1882-09-05,1882-09-01,9,1882-01-01
613,0.0,,20.4,26.0,13.9,18,1882-09-06,1882-09-01,9,1882-01-01
614,0.0,,19.8,25.7,12.9,18,1882-09-07,1882-09-01,9,1882-01-01
615,0.0,,18.8,24.0,13.0,18,1882-09-08,1882-09-01,9,1882-01-01
616,0.0,,18.5,23.0,13.3,18,1882-09-09,1882-09-01,9,1882-01-01
617,0.0,,18.0,22.1,13.5,18,1882-09-10,1882-09-01,9,1882-01-01
618,0.0,,17.8,22.6,12.7,18,1882-09-11,1882-09-01,9,1882-01-01
619,0.0,,17.5,22.6,9.1,18,1882-09-12,1882-09-01,9,1882-01-01
620,0.0,,13.6,18.7,7.8,18,1882-09-13,1882-09-01,9,1882-01-01
621,0.0,,14.8,20.7,7.8,18,1882-09-14,1882-09-01,9,1882-01-01
622,0.0,,15.8,21.4,9.4,18,1882-09-15,1882-09-01,9,1882-01-01
623,0.0,,15.7,21.1,9.6,18,1882-09-16,1882-09-01,9,1882-01-01
624,0.0,,14.8,20.6,9.7,18,1882-09-17,1882-09-01,9,1882-01-01
625,0.0,,16.2,21.0,10.7,18,1882-09-18,1882-09-01,9,1882-01-01
626,0.0,,16.7,21.7,11.4,18,1882-09-19,1882-09-01,9,1882-01-01
627,0.0,,16.4,22.7,11.3,18,1882-09-20,1882-09-01,9,1882-01-01
628,0.0,,16.5,22.3,10.9,18,1882-09-21,1882-09-01,9,1882-01-01
